Ciqual AGB,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
2011,boissons,boissons sans alcool,"Jus multifruit - base orange, multivitaminé","Mixed fruits juice, orange based, multivitamin",0.11475183,0.79686911,5.261355e-07,0.20177918,0.0033223744,4.9498353e-08,4.8484838e-08,8.4099132e-10,0.0050013872,0.00014420369,0.0036612731,0.018314561,23.6704742,42.895063,0.51354085,13.479605,1.6419628e-05
2048,boissons,boissons sans alcool,"Jus multifruit - base pomme, standard","Fruit juice, mixed - apple base, standard",0.09786802,0.74003194,5.2692847e-07,0.20767562,0.0027637385,4.0681412e-08,2.5626306e-08,5.9026975e-10,0.0040074733,0.00010688904,0.0025613861,0.013941928,13.7879372,36.634149,0.48789956,13.018546,1.5797939e-05
2069,boissons,boissons sans alcool,"Jus multifruit, à base de concentré, standard","Mixed fruits juice, reconstituted from a concentrate, multivitamin",0.19594966,0.88201762,5.3550772e-07,0.2435888,0.0044442641,5.2526301e-08,7.0262858e-08,8.1607236e-10,0.0071053652,0.00017310327,0.0036841876,0.023882144,38.085022,28.232748,8.9826133,14.487946,1.7953125e-05
2002,boissons,boissons sans alcool,"Jus multifruit, pur jus, multivitaminé","Mixed fruits juice, pure juice, multivitamin",0.19594966,0.88201762,5.3550772e-07,0.2435888,0.0044442641,5.2526301e-08,7.0262858e-08,8.1607236e-10,0.0071053652,0.00017310327,0.0036841876,0.023882144,38.085022,28.232748,8.9826133,14.487946,1.7953125e-05
2035,boissons,boissons sans alcool,"Jus multifruit, pur jus, standard","Mixed fruits juice, pure juice",0.19594966,0.88201762,5.3550772e-07,0.2435888,0.0044442641,5.2526301e-08,7.0262858e-08,8.1607236e-10,0.0071053652,0.00017310327,0.0036841876,0.023882144,38.085022,28.232748,8.9826133,14.487946,1.7953125e-05
18041,boissons,boissons sans alcool,Lait de coco ou Crème de coco,Coconut milk or coconut cream,0.076339661,0.68204471,2.7145006e-08,0.22090181,0.0025613597,4.0967854e-08,1.0504994e-08,8.0188194e-10,0.0035791357,0.00014423132,0.0019225588,0.011347053,9.1096825,19.282857,0.87335416,12.550143,3.1333276e-06
18035,boissons,boissons sans alcool,"Limonade, non sucrée, avec édulcorants","Lemonade, without sugar, with artificial sweetener(s)",0.07100011,0.49334027,4.2469138e-07,0.22420369,0.0018828073,3.4925298e-08,5.9442166e-09,2.6287051e-10,0.0036141458,8.0833941e-05,0.0010155102,0.013230439,10.4606514,13.214519,0.30746082,10.404685,1.2861118e-05
18010,boissons,boissons sans alcool,"Limonade, sucrée","Lemonade, with sugar",0.07100011,0.49334027,4.2469138e-07,0.22420369,0.0018828073,3.4925298e-08,5.9442166e-09,2.6287051e-10,0.0036141458,8.0833941e-05,0.0010155102,0.013230439,10.4606514,13.214519,0.30746082,10.404685,1.2861118e-05
18016,boissons,boissons sans alcool,"Limonade, sucrée, avec édulcorants","Lemonade, with sugar and artificial sweetener(s)",0.07100011,0.49334027,4.2469138e-07,0.22420369,0.0018828073,3.4925298e-08,5.9442166e-09,2.6287051e-10,0.0036141458,8.0833941e-05,0.0010155102,0.013230439,10.4606514,13.214519,0.30746082,10.404685,1.2861118e-05
2043,boissons,boissons sans alcool,Nectar d'abricot,Apricot nectar,0.12760737,0.56251983,5.3633956e-07,0.22987948,0.0015187573,3.2748993e-08,1.0853953e-08,3.2230032e-10,0.0028351734,0.00012382072,0.015901943,0.010694622,9.213059600000001,247.96142,1.1353646,10.81919,1.5866729e-05
2366,boissons,boissons sans alcool,Nectar de banane,Banana nectar,0.085171134,0.60753256,5.3569658e-07,0.15760812,0.0026498476,4.1329479e-08,5.850893e-09,2.7674755e-10,0.0048684638,9.9885805e-05,0.0024925041,0.017423042,7.123393,12.950404,0.78866586,10.273068,1.5122697e-05
2370,boissons,boissons sans alcool,Nectar de mangue,Mango nectar,0.088767992,0.65719518,5.3870834e-07,0.1577507,0.0031268476,4.1099718e-08,8.4826872e-09,3.5405441e-10,0.0042524118,9.7466631e-05,0.0019543194,0.014412288,6.634399,34.471708,0.70063413,11.329982,1.5770777e-05
2371,boissons,boissons sans alcool,Nectar de pêche,Peach nectar,0.15219672,0.57945169,5.3852429e-07,0.23370971,0.0019984801,3.6156314e-08,1.3740579e-08,4.7335731e-10,0.0034582659,0.00011878275,0.0057996941,0.011704858,17.9153458,94.891431,7.5277491,11.735366,1.5997611e-05
2054,boissons,boissons sans alcool,Nectar de poire,Pear nectar,0.07859254,0.48561712,5.3855367e-07,0.21986321,0.0017119831,3.5429657e-08,7.5758554e-09,4.0530862e-10,0.0035731211,8.5038695e-05,0.00098973369,0.013064032,10.6123923,15.294589,0.8545574,10.581791,1.5342193e-05
2375,boissons,boissons sans alcool,Nectar d'orange,Orange nectar,0.097489117,0.69302464,5.3824105e-07,0.17941067,0.002874584,5.2427869e-08,9.1622346e-09,3.1410046e-10,0.0052211222,0.00011432326,0.0022287838,0.01991322,24.0959615,17.689564,0.49556968,11.773282,1.5545138e-05
2060,boissons,boissons sans alcool,"Nectar multifruit, multivitaminé","Mixed fruits nectar, multivitamin",0.19698596,0.88837432,5.5369289e-07,0.24483737,0.0044598677,5.272707e-08,7.0328328e-08,8.1823991e-10,0.0071234617,0.00017421202,0.0036889572,0.023920824,38.102667,28.251262,8.9850641,14.603727,1.8402126e-05
2061,boissons,boissons sans alcool,"Nectar multifruit, standard",Mixed fruits nectar,0.19698596,0.88837432,5.5369289e-07,0.24483737,0.0044598677,5.272707e-08,7.0328328e-08,8.1823991e-10,0.0071234617,0.00017421202,0.0036889572,0.023920824,38.102667,28.251262,8.9850641,14.603727,1.8402126e-05
18017,boissons,boissons sans alcool,"Sirop à diluer, sucré","Syrup, with sugar (to be diluted)",0.1196925,0.83259219,1.83195e-08,0.1322742,0.0035578613,1.082105e-07,-1.8830938e-09,3.6631234e-09,0.011883801,0.00022793888,0.003752428,0.048386466,12.5537922,27.910745,1.4380853,11.493693,4.0271031e-06
2500,boissons,boissons sans alcool,Smoothie,Smoothie,0.11508464,0.73799837,5.3778377e-07,0.6243307,0.0026021625,5.117991e-08,1.0886381e-08,4.6829756e-10,0.0053873486,0.00011736026,0.0022820588,0.020270397,10.1466814,18.841418,0.72931491,21.361994,1.6673714e-05
18020,boissons,boissons sans alcool,"Thé infusé, non sucré","Tea, brewed, without sugar",0.014774074,0.043624273,1.0687658e-09,0.070195067,0.00016006545,6.2505527e-09,1.4807062e-09,5.6057069e-11,0.00047776699,1.7041502e-05,0.00025233455,0.001751001,1.63823582,4.0156167,0.77622309,1.7546924,6.6184984e-07
18154,boissons,boissons sans alcool,"Thé noir, infusé, non sucré","Black tea, brewed, without sugar",0.014774074,0.043624273,1.0687658e-09,0.070195067,0.00016006545,6.2505527e-09,1.4807062e-09,5.6057069e-11,0.00047776699,1.7041502e-05,0.00025233455,0.001751001,1.63823582,4.0156167,0.77622309,1.7546924,6.6184984e-07
18156,boissons,boissons sans alcool,"Thé oolong, infusé, non sucré","Oolong tea, brewed, without sugar",0.014774074,0.043624273,1.0687658e-09,0.070195067,0.00016006545,6.2505527e-09,1.4807062e-09,5.6057069e-11,0.00047776699,1.7041502e-05,0.00025233455,0.001751001,1.63823582,4.0156167,0.77622309,1.7546924,6.6184984e-07
18155,boissons,boissons sans alcool,"Thé vert, infusé, non sucré","Green tea, brewed, without sugar",0.014774074,0.043624273,1.0687658e-09,0.070195067,0.00016006545,6.2505527e-09,1.4807062e-09,5.6057069e-11,0.00047776699,1.7041502e-05,0.00025233455,0.001751001,1.63823582,4.0156167,0.77622309,1.7546924,6.6184984e-07
18022,boissons,boissons sans alcool,"Tisane infusée, non sucrée","Infusion, brewed, without sugar",0.014774074,0.043624273,1.0687658e-09,0.070195067,0.00016006545,6.2505527e-09,1.4807062e-09,5.6057069e-11,0.00047776699,1.7041502e-05,0.00025233455,0.001751001,1.63823582,4.0156167,0.77622309,1.7546924,6.6184984e-07
18013,boissons,boissons sans alcool,"Tonic ou bitter, non sucré, avec édulcorants","Tonic drink, without sugar, with artificial sweetener(s)",0.07100011,0.49334027,4.2469138e-07,0.22420369,0.0018828073,3.4925298e-08,5.9442166e-09,2.6287051e-10,0.0036141458,8.0833941e-05,0.0010155102,0.013230439,10.4606514,13.214519,0.30746082,10.404685,1.2861118e-05
18344,boissons,boissons sans alcool,"Tonic ou bitter, sucré","Tonic drink, with sugar",0.07100011,0.49334027,4.2469138e-07,0.22420369,0.0018828073,3.4925298e-08,5.9442166e-09,2.6287051e-10,0.0036141458,8.0833941e-05,0.0010155102,0.013230439,10.4606514,13.214519,0.30746082,10.404685,1.2861118e-05
18014,boissons,boissons sans alcool,"Tonic ou bitter, sucré, avec édulcorants","Tonic drink, with sugar and artificial sweetener(s)",0.07100011,0.49334027,4.2469138e-07,0.22420369,0.0018828073,3.4925298e-08,5.9442166e-09,2.6287051e-10,0.0036141458,8.0833941e-05,0.0010155102,0.013230439,10.4606514,13.214519,0.30746082,10.404685,1.2861118e-05
18066,boissons,eaux,Eau du robinet,Tap water,0.00010357171,0.0003421354,1.0418545e-11,0.00028787739,1.8665213e-06,3.5606081e-11,3.5072337e-11,2.9452795e-12,1.8098571e-06,1.0883043e-07,4.850341e-07,4.8703696e-06,0.0027145642,0.0011704547,0.0070678704,0.0096323942,2.471023e-09
18430,boissons,eaux,Eau embouteillée de source,"Water, bottled",0.045400398,0.32066155,5.5858945e-07,0.12148735,0.00089988791,1.5311262e-08,3.8274291e-09,1.3501851e-10,0.00088171041,4.7429404e-05,0.00022295792,0.0019178791,1.42070009,1.6131895,0.098598434,6.9567165,1.4704722e-05
25551,entrées et plats composés,feuilletées et autres entrées,"Beignet de viande, volaille ou poisson, fait maison","Meat, poultry or fish fritters, home-made",0.6017572999999999,3.878378,7.5229179e-08,1.3005,0.013061508,5.8835013e-07,5.7855339e-08,3.6273686e-09,0.07889745,0.00065715166,0.020108892,0.33930772,90.122316,208.48461,1.5033161,59.138569,1.9221141e-05
25412,entrées et plats composés,feuilletées et autres entrées,"Bouchée à la reine, à la viande/volaille/quenelle","Vol-au-vent, with meat/poultry/quenelle",0.62293826,4.7143847,7.8162747e-08,1.3656423,0.013109401,4.2163537e-07,6.2939533e-08,2.7320973e-09,0.052364369,0.00070628884,0.017479964,0.21460987,69.18346500000001,138.72229,11.935484,70.829039,2.1651819e-05
25503,entrées et plats composés,feuilletées et autres entrées,"Bouchée à la reine, au poisson et fruits de mer",Vol-au-vent with fish and seafood,1.413701,8.8070051,2.1763299e-07,1.197999,0.1606677,1.6891957e-06,5.1247534e-08,5.4287205e-09,0.21831142,0.00044479666,0.055342904,0.59203442,62.885124,46.849449,0.7229214,136.74655,2.6823389e-05
25559,entrées et plats composés,feuilletées et autres entrées,Brick à la pomme de terre,"Fritter, filled with potatoes (filo pastry)",0.42994758,3.1080811,5.5813833e-08,1.33398,0.0088100872,2.234257e-07,1.6777113e-07,1.6752724e-09,0.028713715,0.00049564967,0.015161852,0.11447411,52.153716,111.36711,7.0428918,55.255849,1.5432053e-05
25557,entrées et plats composés,feuilletées et autres entrées,Brick à l'oeuf,"Fritter, filled with eggs (filo pastry)",0.42994758,3.1080811,5.5813833e-08,1.33398,0.0088100872,2.234257e-07,1.6777113e-07,1.6752724e-09,0.028713715,0.00049564967,0.015161852,0.11447411,52.153716,111.36711,7.0428918,55.255849,1.5432053e-05
25558,entrées et plats composés,feuilletées et autres entrées,Brick au boeuf,"Fritter, filled with beef (filo pastry)",0.42994758,3.1080811,5.5813833e-08,1.33398,0.0088100872,2.234257e-07,1.6777113e-07,1.6752724e-09,0.028713715,0.00049564967,0.015161852,0.11447411,52.153716,111.36711,7.0428918,55.255849,1.5432053e-05
25438,entrées et plats composés,feuilletées et autres entrées,"Brick garni (garniture : crevettes, légumes, volaille, viande, poisson, etc.)","Fritter, filled (filo pastry) (garnish : shrimps, vegetables, poultry, meat, etc.)",0.42994758,3.1080811,5.5813833e-08,1.33398,0.0088100872,2.234257e-07,1.6777113e-07,1.6752724e-09,0.028713715,0.00049564967,0.015161852,0.11447411,52.153716,111.36711,7.0428918,55.255849,1.5432053e-05
7814,entrées et plats composés,feuilletées et autres entrées,"Cake salé (garniture : fromage, légumes, viande, poisson, volaille, etc.)","Savoury cake (with cheese, vegetables, meat, fish, poultry,etc.)",0.53903346,4.1355118,9.434408e-08,1.6284543,0.010616046,3.936845e-07,7.0691034e-08,2.8431242e-09,0.052672924,0.000594786,0.01757949,0.22167406,84.66479000000001,245.08487,3.2585604,60.494563,1.9128333e-05
25418,entrées et plats composés,feuilletées et autres entrées,Croissant au jambon,Croissant filled with ham,0.5245770500000001,4.559747,9.5596152e-08,1.6575689,0.010206161,3.9801221e-07,5.3457884e-08,2.7098051e-09,0.052411619,0.0005377203,0.017042243,0.22065704,80.908612,195.62471,1.1834301,60.791294,1.8469636e-05
26266,entrées et plats composés,feuilletées et autres entrées,Croissant au jambon fromage,Croissant filled with ham and cheese,0.5245770500000001,4.559747,9.5596152e-08,1.6575689,0.010206161,3.9801221e-07,5.3457884e-08,2.7098051e-09,0.052411619,0.0005377203,0.017042243,0.22065704,80.908612,195.62471,1.1834301,60.791294,1.8469636e-05
25151,entrées et plats composés,feuilletées et autres entrées,Feuilleté au poisson et / ou fruits de mer,Fish or seafood in puff pastry,0.5580027900000001,4.6885531,1.8058478e-07,1.5833309,0.016107114,3.3285028e-07,7.1200459e-08,3.3408736e-09,0.04210035,0.00073682787,0.037843629,0.17074682,66.71440199999999,191.29317,0.90357931,68.009497,3.1339451e-05
25399,entrées et plats composés,feuilletées et autres entrées,Feuilleté aux escargots,Snails in puff pastry,0.39284844,3.868154,4.6670879e-08,1.248006,0.0080799268,2.7848636e-07,4.7730154e-08,1.774697e-09,0.038048003,0.00049520827,0.011110387,0.15742509,38.085228,141.47346,0.72462315,47.497294,1.3506012e-05
