"UUID du flux";"Nom du flux";Commentaire;Type;"Catégorie 1";"Catégorie 2";"Catégorie 3";"Quantité de référence";Unité
"Flow UUID";"Flow name";Comment;Type;"Category 1";"Category 2";"Category 3";"Reference quantity";Unit
1fd0ca19-881b-4804-bc49-47c5d46bcc4b;"Sausage encasing machine_FR_S";;"Product flow";;;;1;Item(s)
a33b503b-84a5-4e65-974a-ed73b25b06ed;"Rose wine_ 1 L of rose wine (PGi)_FR_S";;"Product flow";;;;1;m3
f9b950df-5e8f-48ab-b755-0599278ec32f;"Selection of hams_1 kg of fresh hams muscles declassified (POUi)_FR_S";;"Product flow";;;;1;kg
239cabb5-ee1c-46e9-a50c-73a5ebe3ca12;"Meat forming_FR_S";;"Product flow";;;;1;Item(s)
c56eef85-0572-4515-8f06-6fe8e2ca1b77;"White wine_ from grape, in a cooperative cellar, bulk_1 L of white wine_FR_S";;"Product flow";;;;1;m3
9d0ae5ed-e433-47db-9d9e-a34917ba90b1;"Pumping over _FR_S";;"Product flow";;;;1;m3
59228c2e-bd4f-4479-898c-6c511ddc1777;"Transport, storage and bagging of flour_FR_S";;"Product flow";;;;1;kg
197a8f93-7703-42e4-854b-dd57367927c6;"Pork chop case ready_1 kg of carcasses sold_FR_S";;"Product flow";;;;1;kg
5ec11f88-1612-45e9-8180-2fec8890bc8a;"Cheese production_ from raw milk, soft cheese _ 1 kg of permeate (PGi)_FR_S";;"Product flow";;;;1;kg
be55ba06-4e33-4261-a1ca-af683fd14aba;"Cheese production_ 1 kg of soft cheese (PGi)_FR_S";;"Product flow";;;;1;kg
27dd0d13-7b5a-4b1a-bc16-4da7718da446;"Fresh trimming storage_ for frozen ground beef processing, industrial production_FR_S";;"Product flow";;;;1;kg
c801a273-2485-4993-84c8-3046e0257fc0;"Cooking -cooling_FR_S";;"Product flow";;;;1;kg
c120d4dc-03dd-45c6-87d0-1aa7aaa975f2;"calcium tartrate production_ 1 kg calcium tartrate (PDi)_FR_S";;"Product flow";;;;1;kg
d8ba71ae-c18c-49d9-88a5-6c200f4245c9;"Sulphiting_ from rose wine, in an individual cellar, with a pump_FR_S";;"Product flow";;;;1;m3
4f63f604-e651-4cb4-a8f0-5d11216af591;"Refrigerated storage before delivery_ Pork chop, Pork chop, industrial production_FR_S";;"Product flow";;;;1;kg
a112727c-298d-448c-8dc1-509c63cd96c8;"Slicing-packaging_1 kg of superior cooked ham packed_FR_S";;"Product flow";;;;1;kg
6b4b4ff3-d086-46f5-8b8f-5b863b5b2e19;"Wheat cleaning_1 kg clean wheat_FR_S";;"Product flow";;;;1;kg
3e524966-4da6-4b8b-9b9f-8cba199a6fab;"Chilling - refrigeration_1 kg of carcasses cut_FR_S";;"Product flow";;;;1;kg
286b3fa2-6df7-448e-a920-d8f2b3ae464a;"Brandy production_1L vinasse_FR_S";;"Product flow";;;;1;m3
0acdffae-a79a-4e12-9891-53581842ab7e;"Global milling process_1 kg bulk flour at the exit gate_FR_S";;"Product flow";;;;1;kg
30fa787c-0a64-4e4e-8770-d2fe3dd26a59;"Slaughtering of pigs_1 kg of carcasses_FR_S";;"Product flow";;;;1;kg
5ecf1c0b-5448-4503-9fe8-79c4f45cc14f;"Devatting_ from grape pomace before pressing, for red wine in a cooperative cellar_FR_S";;"Product flow";;;;1;kg
289a5a27-6c08-4b20-8328-2c5e3359540d;"Natural cork stopper_FR_S";;"Product flow";;;;1;kg
0564fb79-8286-4a94-b985-4f4c4b914507;"Soybeans, metals back to soil, at farm_FR_S";;"Product flow";;;;1;kg
e6f0aa66-402f-4984-ba65-6ca4a7085eb8;"Disposal, alkaline purge, to dangerous waste landfill_FR_S";;"Product flow";;;;1;kg
5a9233e6-fae1-4f46-8b29-f7d41a80f793;"one day ripening_FR_S";;"Product flow";;;;1;kg
56399960-f793-4e25-b7dc-8122d30cf2a9;"Storage of meat - put in temperature_FR_S";;"Product flow";;;;1;kg
bcb671c3-1ad6-4944-b4a9-62b690e75885;"Global milling process_1 kg unpelleted by-products at the exit gate_FR_S";;"Product flow";;;;1;kg
a9f1405c-d8e5-4db1-84df-a770b48516eb;"Coating mould, for dry sausage production_FR_S";;"Product flow";;;;1;kg
4057addb-1c3a-48e5-9bde-1305c12a9384;"one day cold storage_FR_S";;"Product flow";;;;1;kg
038472e0-a4a8-4a84-9d86-8b70ffb46198;"Rose wine_ from grape, in a cooperative cellar, bulk_1 kg of grape pomace and stems_FR_S";;"Product flow";;;;1;m3
63a04efe-f0f1-4e1e-92fb-167c27766308;"Dry hams_ 1 kg of rind (PDi)_FR_S";;"Product flow";;;;1;kg
fa1e377f-13db-4f24-af92-73a646a92b26;"White wine_ from grape, in a cooperative cellar, bulk_1 L of lees_FR_S";;"Product flow";;;;1;kg
4dedf87b-58df-42d6-9ec9-7d9f99aa229d;"Ham press_FR_S";;"Product flow";;;;1;Item(s)
fb101c4a-6756-4da8-a476-25166c6e724e;"Pneumatic gouging machine_FR_S";;"Product flow";;;;1;Item(s)
a6ef8b67-0e62-4fc1-8fca-a07eac554f4a;"Superior cooked ham packed_1 kg of fresh hams muscles declassified_FR_S";;"Product flow";;;;1;kg
5f2aa9d3-72d6-49f3-a867-0768e9f5ca20;Filing_FR_S;;"Product flow";;;;1;kg
53de5982-afd5-4936-ba30-98850371ecfb;"Rose wine_ from grape, in an individual cellar, bulk_ 1 L of lees (PDi)_FR_S";;"Product flow";;;;1;m3
e717f2cc-4821-4a1c-9453-e5b852cc9ef5;"Fresh ground beef production_1 kg of animal by-products C3 for PAP_FR_S";;"Product flow";;;;1;kg
e3933427-2119-45e4-b4aa-d5ef8cf305bf;"Slicing-packaging_1 kg of lost of sclicing_FR_S";;"Product flow";;;;1;kg
68edb812-b8ce-4c0f-98e4-6d7305adaf0a;"Pork chop case ready_1 kg of Red offal petfood_FR_S";;"Product flow";;;;1;kg
bf8e1943-eeb8-4582-88a6-c7fc3c54c29e;"Recycling plastic bins_FR_S";;"Product flow";;;;1;kg
18ac5a33-34e4-4f2f-b61e-1055096445ff;"Dry sausages_FR_S";;"Product flow";;;;1;kg
158975a4-7d37-47b8-9641-55fa76985062;"Settling_ from must, in an individual cellar, with cold_1 L of lees to filter (POUi)_FR_S";;"Product flow";;;;1;m3
fef196e8-a268-4a57-9592-a49f4909f6b1;"Slicing-packaging_1 kg of cooking juice (POUi)_FR_S";;"Product flow";;;;1;kg
6a4647d6-836c-4464-a020-fe030ac69f0f;"Racking_ from must, for red wine in an individual cellar_1 L of lees (POUi)_FR_S";;"Product flow";;;;1;m3
37244877-3356-4e0d-b779-71e1a4ffa2e7;"Recycling 10 L steel can_FR_S";;"Product flow";;;;1;kg
f45790ae-cd89-4553-b66f-c9d4a3f0dba3;Yeast_FR_S;;"Product flow";;;;1;kg
7b12f055-90a9-409e-ac24-d88df7ac1484;"Slaughtering and chilling_1 kg of Fat C3_FR_S";;"Product flow";;;;1;kg
c87e4f20-7f92-4038-a049-07dfc169f6d3;"Waiting period_ Salted Hams, Salted hams, industrial production_FR_S";;"Product flow";;;;1;kg
71cc4529-798c-4f65-b3f1-1fd425bed4ad;"Bagging, storage and loading of unpelleted by-products_FR_S";;"Product flow";;;;1;kg
fca7e799-9b88-418f-b80d-cda08b7ca4d0;"grinding_1 kg grape pulp_FR_S";;"Product flow";;;;1;kg
39c9c378-c02f-41df-adea-9978457a4fe3;"Beef muscles, french production mix_FR_S";;"Product flow";;;;1;kg
697e8a3e-2a62-4ed4-93d7-83cc67e0310a;Oven_FR_S;;"Product flow";;;;1;Item(s)
0e010607-8f83-40ab-8758-3e9d5a432dfa;"Cheese production_ from raw milk, soft cheese _ 1 kg of whey (PGi)_FR_S";;"Product flow";;;;1;kg
bf7618a2-6b84-43eb-a37b-0f8b5af3a7c0;"Filtration (lees)_ from lees to filter, for white wine in a cooperative cellar, tangential_1 L of lees (POUi)_FR_S";;"Product flow";;;;1;m3
3cd6491c-d1b6-4cef-a93c-0296b069f20e;"Over cap, PVC, for wine bottle_FR_S";;"Product flow";;;;1;kg
4f83b6ea-1ff9-4f06-81ec-3ebf98960fa2;"Recycling 100 g cardboard box_FR_S";;"Product flow";;;;1;kg
f5bfc108-82cd-4b18-a338-253944fd7513;"Rose wine_ from grape, in an individual cellar, bulk_ 1 kg of grape pomace (PGi)_FR_S";;"Product flow";;;;1;kg
ebcbb3e6-6cbe-4f3f-8480-ecacda55266b;Disinfectant_FR_S;;"Product flow";;;;1;kg
2fa2e08b-cc13-4408-9f1d-c6eb2d19d938;"Storage tank, 25 000 L capacity_FR_S";;"Product flow";;;;1;Item(s)
f484566e-a7a6-4772-8ca2-3d1499609e62;"Rose wine_1 L of rose wine_FR_S";;"Product flow";;;;1;m3
f2da4654-f736-44c7-8d85-4a1f34d44a5d;"Manufacturing fresh sausages_1 kg of Coproduct of manufacturing (POUi)_FR_S";;"Product flow";;;;1;kg
7be07978-2e1f-4032-b095-1e96ee3ee32e;"Superior cooked ham packed_1 kg of lost of slicing_FR_S";;"Product flow";;;;1;kg
0df7cd05-e163-4574-87ad-2298d4376ac0;"Lean pork_FR_S";;"Product flow";;;;1;kg
d04102be-9fb8-41cf-b303-473ec722c771;"Destem/crushing_1 kg of destemed grape_FR_S";;"Product flow";;;;1;kg
5f478746-7e2e-4bbf-a160-0b39ccfc6f1b;"Meat grinder_FR_S";;"Product flow";;;;1;Item(s)
b6254f18-e51c-4ffd-8a4f-183dd3f42e0c;"Metal detector_FR_S";;"Product flow";;;;1;Item(s)
e7557c49-603e-47a8-b320-125b8b288d5d;"grape seed production_ 1 kg grape seed (PDi)_FR_S";;"Product flow";;;;1;kg
9b1c0377-5036-4140-822d-7d369eae5013;"Slaughtering of pigs_1 kg of others co-products (POUi)_FR_S";;"Product flow";;;;1;kg
1b1a3380-01a0-4b89-bb3f-ec0043498666;"Conveyor belt_FR_S";;"Product flow";;;;1;Item(s)
b16daf34-a1f4-4d67-806e-003fadaccdf9;"Reception_ from grape, for white wine in a cooperative cellar_FR_S";;"Product flow";;;;1;kg
d94ccc41-af54-4750-b8a6-dfc14df297ae;"milk storage_FR_S";;"Product flow";;;;1;kg
7bbbc74c-9270-4a4a-84b0-8c8708a44a29;"Salting and massaging machine_FR_S";;"Product flow";;;;1;Item(s)
ba304c51-6915-440e-bbb6-b9bcd40ec7d8;"Operation, passenger car, LPG_FR_S";;"Product flow";;;;1;m
3b9463fa-d356-4b59-9c16-b2c312277c51;"Muscle storage_ of beef muscle , for beef muscle vacuum packed processing, industrial production_FR_S";;"Product flow";;;;1;kg
8100a5c0-03b3-431f-9d20-9afdc44fa954;"Deboning_1 kg of Food grade bones (POUi)_FR_S";;"Product flow";;;;1;kg
e6f589bd-5a38-41ff-915f-1bdee4c690df;"Deboning and vacuum packaging_1 kg of fat C3 (POUi)_FR_S";;"Product flow";;;;1;kg
1a7d975e-4829-4891-9e0a-612668ffb3e1;"Generic hand disinfectant_FR_S";;"Product flow";;;;1;kg
cb20edc5-b602-45fe-83e2-7ca3e5337fd3;"Fresh trimming storage_ for fresh ground beef processing, industrial production_FR_S";;"Product flow";;;;1;kg
6d498c84-2c89-4c70-bf0d-aa2f941b1a02;"Slaughtering and chilling_1 kg of edible offal_FR_S";;"Product flow";;;;1;kg
1bcd6847-0439-426d-b5b5-b5dbda377711;"Cutting_1 kg of pork bone (POUi)_FR_S";;"Product flow";;;;1;kg
4b7bfe68-042c-47da-bf0e-aa9c62695d02;"Destem/crushing_ from grape, for rose wine in a cooperative cellar_1 kg of stems (POUi)_FR_S";;"Product flow";;;;1;kg
f0155bdc-23ec-4655-85c2-97126400592b;"Filtration_ from rose wine, for rose wine in a cooperative cellar, tangential_FR_S";;"Product flow";;;;1;m3
da169ecf-0c98-4abb-805e-a359b982fe6d;"Disposal, grape stalks, to industrial boiler_FR_S";;"Product flow";;;;1;kg
f0a3d97b-9020-4e38-a319-490a4d660718;"ethyl alcohol production_ 1 kg grape pomace (PGi)_FR_S";;"Product flow";;;;1;kg
a028bd38-ce2b-4f93-ab5d-fa86ee4fbec7;"Filtration (lees)_ from lees to filter, for rose wine in a cooperative cellar, tangential_1 L of must (POUi)_FR_S";;"Product flow";;;;1;m3
32f6b22f-922f-4803-88e6-57f50fd74fa3;"Pelleting, bagging, storage and loading of pelleted by-products_FR_S";;"Product flow";;;;1;kg
2fefa3d1-db41-4acc-8ea4-e088fdadfc01;"cheese production_1 kg soft cheese _FR_S";;"Product flow";;;;1;kg
d06911da-8359-4003-ad34-1e72b995e098;"Packaging film, PET_FR_S";;"Product flow";;;;1;kg
d681571c-f500-45e0-ba0f-b4c499f6ad95;"Enzym addition_ from grape must, for red wine in a cooperative cellar, by hand_FR_S";;"Product flow";;;;1;m3
9ad9df08-0fec-43c2-b0ce-a73de0226c85;"Grinding of by-products_FR_S";;"Product flow";;;;1;kg
9771fd5d-29d2-4d21-8b4b-4a78e3a1fbfe;"Fermenting agent, for charcuterie production_FR_S";;"Product flow";;;;1;kg
9f0b72db-e3c7-4299-9280-0440e775ec05;"Trimming Defrosting _FR_S";;"Product flow";;;;1;kg
ffb68ab2-cf7f-498c-a2d4-429635fa42fb;"Sulphiting (2)_ from rose wine, for rose wine in a cooperative cellar, by hand_FR_S";;"Product flow";;;;1;m3
f05ea432-36b1-49a4-8a97-f07e09192baf;"Running of_1 L of must (free-run juice)_FR_S";;"Product flow";;;;1;m3
67f350c8-7d4e-4c3b-8624-818a9c765c3a;"White Wine_1 kg of grape pomace_FR_S";;"Product flow";;;;1;kg
ade86c08-a8be-4a6b-96f3-bedfe8659091;"Racking_ from must, for red wine in an individual cellar_1 L of must (POUi)_FR_S";;"Product flow";;;;1;m3
2c7726dd-eff1-4430-a58c-a0ded1f8dec8;"Enhancers, for flour production_FR_S";;"Product flow";;;;1;kg
a4f382fd-2a52-47b5-ae1d-89e9976363a3;"Recycling PE film_FR_S";;"Product flow";;;;1;kg
562ef228-3ddd-4632-9bcc-899e8aeacaf3;"Chain conveyor_FR_S";;"Product flow";;;;1;Item(s)
ce0beda1-5809-464d-9d16-bed11e20e02b;"Crystallisation_1 kg wet calcium tartrate_FR_S";;"Product flow";;;;1;kg
c835e5a7-64bf-408b-b488-3916d347d760;"Packaging_ Fresh sausages , Fresh sausages case ready, industrial production_FR_S";;"Product flow";;;;1;kg
2d4fc7e5-dbc8-43da-888a-28f87cff4469;"Red Wine_ from grape, in a cooperative cellar, packaged_ 1 L of lees (PDi)_FR_S";;"Product flow";;;;1;m3
e1918988-c3af-46ac-93fe-5fc2377da5b2;"Rose wine_ from grape, in a cooperative cellar, bulk_ 1 L of rose wine (PDi)_FR_S";;"Product flow";;;;1;m3
014e2b37-a712-48b2-80a7-de60d3424bd5;"Hairnet, PP_FR_S";;"Product flow";;;;1;kg
3e1c90e2-0dd2-48f8-bca5-c44aaef7448b;"Thermoforming machine_FR_S";;"Product flow";;;;1;Item(s)
29cc421d-efee-484d-b1de-9b35975a4bd2;"Red Wine_ from grape, in a cooperative cellar, packaged_ 1 L of red wine (PDi)_FR_S";;"Product flow";;;;1;m3
e157fc74-c7fd-4b23-b2a3-240e19598af2;"Tartaric stabilization_ from must, in an individual cellar, with cold_FR_S";;"Product flow";;;;1;m3
2bba3354-b5f1-4e9b-a91b-03eeb04d0341;"piquette extraction_1 kg silaged grape marc (POUi)_FR_S";;"Product flow";;;;1;kg
351f1de2-7870-47d7-9591-eb4cd639390e;"Muscle vacuum packed processing_1 kg of food grade bones_FR_S";;"Product flow";;;;1;kg
f1bd9615-2643-4bb1-94b2-0522ed2bd003;"Grape, integrated, french mix_FR_S";;"Product flow";;;;1;kg
0e15b075-096b-4c08-a63c-478844f4f907;"Cardboard box_FR_S";;"Product flow";;;;1;kg
cc09a357-c9bf-4d25-8882-cc96c588b195;"Devatting_ from grape pomace before pressing, for red wine in an individual cellar_FR_S";;"Product flow";;;;1;kg
dbfc4b52-b4d4-4a6a-9a15-7b3882c3d4bc;"Wood pellets, burned in industrial furnace {RoW}| heat production, wood pellet, at furnace 25kW | Alloc Rec, U (ACYVIA)_FR_S";;"Product flow";;;;1;kg
5ec7984b-70d8-44ad-be04-934a2f413412;"Cheese production_ from raw milk, soft cheese _ 1 kg of whey concentrated (PGi)_FR_S";;"Product flow";;;;1;kg
58256ce2-4f69-45fc-aac6-385fdb76fb04;"Slicing - packaging_1 kg of lost during slicing (POUi)_FR_S";;"Product flow";;;;1;kg
4a66c395-a927-440d-8b06-7c11cf3d798e;"grape pulp production_1 kg grape pulp_FR_S";;"Product flow";;;;1;kg
7e1e2b40-61c1-4fb5-9cd0-62ad5183d2d2;"Stainless steel tank_FR_S";;"Product flow";;;;1;Item(s)
9129a38d-7748-4200-81c3-d3e7a2aaa991;"distillation_1 L ethyl alcohol_FR_S";;"Product flow";;;;1;m3
eb9ce178-d6d9-4214-af3f-c621afc4184f;Salt_FR_S;;"Product flow";;;;1;kg
517e1ce9-9dad-4800-9e29-0c32d5574e1d;Draining-Steaming_FR_S;;"Product flow";;;;1;kg
5a501415-bfc1-4e7c-8540-2aa33ef78f73;"Refrigered storage before delivery_FR_S";;"Product flow";;;;1;kg
7f205702-969e-4469-9750-6c70285e12b5;"Piquette, for brandy production_FR_S";;"Product flow";;;;1;kg
2e5303bb-b0dd-481c-809d-9d38844fba32;"Recycling plastic, 1 kg bag_FR_S";;"Product flow";;;;1;kg
a8d6e3e9-cd0b-491a-b467-5e28a67752b7;"Settling_ from must, for white wine in a cooperative cellar, static_1 L of lees to filter (POUi)_FR_S";;"Product flow";;;;1;m3
46977892-5e14-4ec7-9bb7-f97652deb834;"Slaughtering and chilling_ 1 kg of edible offal (PDi)_FR_S";;"Product flow";;;;1;kg
fbd6f911-e0dd-4fa3-8e2e-a6f14c5871c7;"Pumping over_ from grape must, for red wine in an individual cellar_FR_S";;"Product flow";;;;1;kg
862b8a30-6261-4696-90be-c4f301921630;"Live beef storage_1 kg of living animal_FR_S";;"Product flow";;;;1;kg
18846628-ffbe-4217-9d07-c59541ab4f8a;"Cheese production_ from raw milk, hard cheese _ 1 kg of permeate (PGi)_FR_S";;"Product flow";;;;1;kg
5d4fbc0f-4b49-4834-9282-dd56fe06c2ac;"piquette extraction_1 L piquette_FR_S";;"Product flow";;;;1;m3
e0487c0f-92c3-4bf6-992e-c2801c220368;"Frozen ground beef production _1 kg of frozen ground beef_FR_S";;"Product flow";;;;1;kg
cf8f0ac5-7504-4727-8302-7fbd77c3662c;"Settling_ from must, for white wine in a cooperative cellar, static_1 L of must (POUi)_FR_S";;"Product flow";;;;1;m3
7f0148d4-e59d-4e49-ab9a-65bdd8f60e38;"Amine-based detergent_FR_S";;"Product flow";;;;1;kg
f95e4b7e-8418-4c3a-92a8-db3f2296b22e;"Wood chips, mixed, for brandy production from industry, u=40%_FR_S";;"Product flow";;;;1;kg
8563dcc6-5f13-4b1b-961a-ce7562552e07;"Sulphiting_ from white wine, for white wine in a cooperative cellar, by hand_FR_S";;"Product flow";;;;1;m3
81e6c78a-1495-4edc-8dba-6c4c0c83e01d;"Pressing _ from grape, for white wine in an individual cellar_1 L of must (POUi)_FR_S";;"Product flow";;;;1;m3
b42f4d9e-846d-493b-a325-86936f504702;"Slicing machine_FR_S";;"Product flow";;;;1;Item(s)
1d22ff57-7bc7-4b75-812c-a6375b52e05e;"Loading equipment_FR_S";;"Product flow";;;;1;Item(s)
0fcc0e48-d381-4558-b567-131b24b6ffe4;Mixer_FR_S;;"Product flow";;;;1;Item(s)
62e3d568-d5fd-4315-9ad2-177ab64b2b38;Ripening_FR_S;;"Product flow";;;;1;kg
2e705c4b-efb2-42ac-b467-2590139ad57b;"Storage tank, 30 000 L capacity_FR_S";;"Product flow";;;;1;Item(s)
e80feb61-2870-4707-864c-f485827b610e;"Industrial mask, PP_FR_S";;"Product flow";;;;1;kg
3d1ec1a9-74a7-4612-aa27-55b11381db83;"Sulphiting (2)_ from must, for white wine in an individual cellar, by hand_FR_S";;"Product flow";;;;1;m3
931f4318-9aab-440d-b8ad-ae3195d154f6;"Thermoforming film, PA-PE_FR_S";;"Product flow";;;;1;kg
87727492-5cb6-4d6e-a69a-aab4f8fbbc5b;"Loading-unloading robot_FR_S";;"Product flow";;;;1;Item(s)
0bf0dac3-300e-402b-b8c6-3ef9143b3a82;"Brandy maturation_FR_S";;"Product flow";;;;1;m3
c7778eaa-866c-4f3f-b385-88e64853cad2;"Filtration_ from must, for white wine in an individual cellar, Precoat_FR_S";;"Product flow";;;;1;m3
109bcb23-7a0e-418f-baf8-93f790a9e315;"Biological grease tratment_FR_S";;"Product flow";;;;1;kg
5bbfca92-c938-4f83-a91f-18b4f4248078;"Putting into tanks_ from grape must, for red wine in a cooperative cellar_FR_S";;"Product flow";;;;1;m3
0131e5c2-f134-4417-9d27-c252f06b0231;"Yeasting_ from must, in an individual cellar, with a pump_FR_S";;"Product flow";;;;1;m3
7c10c8c3-4c75-4a99-b6b6-38e74cf82e26;"Slaughtering and chilling_1 kg of manure_FR_S";;"Product flow";;;;1;kg
80024de1-d512-4059-b4dc-2750d01ed93c;"Fermentation activator, from yeast_FR_S";;"Product flow";;;;1;kg
88dbf097-3347-46bf-835f-2998d02d4929;"Tartaric stabilization_ from white wine, for white wine in an individual cellar, with CMC_FR_S";;"Product flow";;;;1;m3
c3983b4d-42be-4b73-a1f8-39e4f600bfc4;"Frozen meat grinder_FR_S";;"Product flow";;;;1;Item(s)
14f5625e-db37-42e7-9495-31d77e19243a;"drying_ calcium tartrate, 45 to 57 % TA_FR_S";;"Product flow";;;;1;kg
e290855c-101b-4f53-b34b-864edb37737b;"Racking_ from must, in an individual cellar_1 L of lees (POUi)_FR_S";;"Product flow";;;;1;m3
5f26899b-e07e-4747-ae91-873138aabb94;"White wine_ 1 kg of grape pomace (PGi)_FR_S";;"Product flow";;;;1;kg
8e696f7a-4503-4d60-9a0d-3f5bb8f52d58;"Food string, PE_FR_S";;"Product flow";;;;1;kg
896dc852-5bc7-46c4-aebc-502260460125;"Mineral oil_FR_S";;"Product flow";;;;1;kg
3de7c9db-bd92-4154-8a28-0191ed930ef9;"Enzym addition_ from grape, for white wine in a cooperative cellar, by hand_FR_S";;"Product flow";;;;1;kg
7cc198e1-f176-4e48-971c-70103f6139de;concentration_FR_S;;"Product flow";;;;1;kg
c942726a-4dd3-429f-b25a-4262202e1b53;"Red Wine_ from grape, in an individual cellar, packaged_ 1 L of red wine (PDi)_FR_S";;"Product flow";;;;1;m3
26086cbe-9132-467b-ab47-bec4922aeb74;"Agricultural spreading, digestive tract contents, from slaughtering_FR_S";;"Product flow";;;;1;kg
9c455440-ef72-420e-b4d0-9f2dd59eaa3a;"Red Wine_ from grape, in a cooperative cellar, packaged_ 1 kg of grape pomace and stems (PDi)_FR_S";;"Product flow";;;;1;m3
71ca3eeb-ac7b-44bd-9b89-cb51b2d41af2;"grape seed seeding_FR_S";;"Product flow";;;;1;kg
54abf2df-e58c-4581-b57b-2e6e4455ec5d;"Fresh ground beef production_1 kg of fresh ground beef_FR_S";;"Product flow";;;;1;kg
fd3971b3-1938-41a7-83ef-5fd5eac12b16;"Manufacturing dry sausages_FR_S";;"Product flow";;;;1;kg
59f99ce5-b7df-44cb-9bbf-6a9b6e9b70b5;"Filtration _ from red wine, for red wine in a cooperative cellar, Precoat_FR_S";;"Product flow";;;;1;m3
6152dd08-ee0b-48f3-96ad-ef753c6e18ec;"Gloves, rubber_FR_S";;"Product flow";;;;1;kg
532c2c90-7d54-4b98-bf86-66a7547e49fd;"Filtration_ from rose wine, in an individual cellar, Precoat_FR_S";;"Product flow";;;;1;m3
d39bf454-0d6e-4098-9fc2-45fd83aa1326;"grape pulp production_ 1 kg grape pulp (PDi)_FR_S";;"Product flow";;;;1;kg
44ca1e7a-f0e9-4b6e-a24c-4995f659739d;"Muscle vacuum packed processing_1 kg of fat C3_FR_S";;"Product flow";;;;1;kg
f590268b-3e66-48a8-bb91-acf485cb2805;"Pork chop case ready_1 kg of lost during slicing _FR_S";;"Product flow";;;;1;kg
fcb22183-6085-4855-acd5-b6ab0cf0e70f;"Sliced beef case ready production _1 kg of sliced beef case ready _FR_S";;"Product flow";;;;1;kg
47e4d228-bab9-47a0-93c3-4b647944fe72;"Slicing-packaging_1 kg of lost of slicing (POUi)_FR_S";;"Product flow";;;;1;kg
a842ebc3-45a6-4fac-929c-957d8572e727;"Cereal grain flour, other than wheat, french production mix_FR_S";;"Product flow";;;;1;kg
c42a8e92-e627-485b-ab1a-c99f20530c3d;"Filtration (lees)_ from lees to filter, in an individual cellar, Precoat_FR_S";;"Product flow";;;;1;m3
64c9302b-7559-4616-857f-bcef0a6e899b;"Disposal, ordinary industrial waste, to municipal waste treatment_FR_S";;"Product flow";;;;1;kg
c614a58c-1014-40dc-a8bd-9f6f302a1ce5;"Pressing _ from destemed grape, for white wine in a cooperative cellar_1 L of must (POUi)_FR_S";;"Product flow";;;;1;m3
10728917-8bfc-4acf-b473-65b6703f86f2;"Racking _1 L of must (POUi)_FR_S";;"Product flow";;;;1;m3
73c3c090-0aa8-4de9-aaca-91a9394c4573;"Superior cooked ham packed_1 kg of cooking juice_FR_S";;"Product flow";;;;1;kg
2f0a0a7f-c9cf-4637-88ff-931ded4cbda4;Molding_FR_S;;"Product flow";;;;1;kg
5b573fdd-6998-465a-a051-13267acb3030;"Cozzini system_FR_S";;"Product flow";;;;1;Item(s)
1952aa1e-09a4-48db-9ed7-1f1934994b0c;"Sliced beef case ready production _1 kg of animal by-products C3 for PAP_FR_S";;"Product flow";;;;1;kg
e8c66262-1808-46e5-a9f8-99ae875a00d7;"Disposal, packaging cardboard, to municipal waste treatment_FR_S";;"Product flow";;;;1;kg
6a7be443-3372-4e08-85ac-21392855b537;"Sulphiting _ from must, for red wine in a cooperative cellar, by hand_FR_S";;"Product flow";;;;1;m3
0513a3ab-ebde-4956-8447-7a3dd827300b;"Storage and loading of bulk flour_FR_S";;"Product flow";;;;1;kg
d22e7482-a3e4-48ad-989e-4aa90fb7476a;"Deboning-timming_1 kg of rind_FR_S";;"Product flow";;;;1;kg
e2fb0216-24e9-452d-bc3e-470d6f9dcd76;"Red Wine_ from grape, in an individual cellar, packaged_ 1 kg of grape pomace and stems (PDi)_FR_S";;"Product flow";;;;1;m3
b0e47418-a827-4a65-ba4d-3505802bdbbb;"Cutting_1 kg Pork loin_FR_S";;"Product flow";;;;1;kg
3465a5e4-6cec-46fd-98a1-12c814c3beec;"Pressing _ from destemed grape, for rose wine in a cooperative cellar_1 kg of grape pomace (POUi)_FR_S";;"Product flow";;;;1;kg
a1ede92c-5ded-411b-aea2-72d1377c7009;"Soybean meal, metals back to soil, at oil mill_FR_S";;"Product flow";;;;1;kg
b2cbbc4c-8968-40a0-bfcf-9fd07e43cac3;"Filtration (lees)_ from lees to filter, for rose wine in a cooperative cellar, tangential_1 L of lees (POUi)_FR_S";;"Product flow";;;;1;m3
d6fed6ef-9719-4afb-89da-d15b1463c83e;"Deboning_1 kg of muscle (POUi)_FR_S";;"Product flow";;;;1;kg
ac7b0011-0999-4b4a-b0d9-858e1a4f2b02;"Red Wine_1 kg of grape pomace and stems_FR_S";;"Product flow";;;;1;kg
7bafe32d-99f2-4110-b2e2-170e364dced6;"Unpackaging, Slicing and packaging_1 kg of sliced beef case ready _FR_S";;"Product flow";;;;1;kg
98d16aa6-5983-41ef-b724-66afb0cb23da;"pressing_ grape marc, 60 % humidity_FR_S";;"Product flow";;;;1;kg
755c9ed6-4e54-4912-b4a1-10a497d5495c;"Quarter storage_ of beef quarter, for fresh ground beef processing, industrial production_FR_S";;"Product flow";;;;1;kg
3ceef209-d91b-4f47-a87e-ae7004ac8e0b;"Cheese production_ 1 kg of hard cheese (PGi)_FR_S";;"Product flow";;;;1;kg
